date,product,category,region,sales_amount,quantity,profit,year,month,month_name,year_month,profit_margin
2021-11-25,Juice,Groceries,West,128.4,9,16.43,2021,11,Nov,2021-11,12.8
2022-03-27,Wardrobe,Furniture,West,258.2,1,84.69,2022,3,Mar,2022-03,32.8
2023-08-07,Tablet,Electronics,North,8746.43,6,1503.71,2023,8,Aug,2023-08,17.19
2021-10-17,Smartwatch,Electronics,East,3113.71,3,402.39,2021,10,Oct,2021-10,12.92
2023-05-18,Smartwatch,Electronics,West,109.81,1,10.04,2023,5,May,2023-05,9.14
2023-11-17,Laptop,Electronics,North,416.64,1,46.56,2023,11,Nov,2023-11,11.18
2021-06-15,Chair,Furniture,West,2178.6,4,730.18,2021,6,Jun,2021-06,33.52
2021-07-15,Smartphone,Electronics,East,3363.8,3,603.44,2021,7,Jul,2021-07,17.94
2022-10-02,Dress,Clothing,West,71.05,5,38.98,2022,10,Oct,2022-10,54.86
2023-11-06,Smartphone,Electronics,West,571.44,2,106.75,2023,11,Nov,2023-11,18.68
2021-03-27,Cereal,Groceries,South,51.41,4,5.77,2021,3,Mar,2021-03,11.22
2022-11-28,Shoes,Clothing,North,584.55,3,186.84,2022,11,Nov,2022-11,31.96
2022-04-01,Tennis Racket,Sports,Central,780.5,5,200.51,2022,4,Apr,2022-04,25.69
2022-02-01,Olive Oil,Groceries,South,15.99,1,1.76,2022,2,Feb,2022-02,11.01
2021-08-03,Headphones,Electronics,South,7073.51,6,879.9,2021,8,Aug,2021-08,12.44
2023-11-21,Bed Frame,Furniture,Central,2018.27,9,594.81,2023,11,Nov,2023-11,29.47
2021-09-02,T-Shirt,Clothing,East,170.54,1,58.35,2021,9,Sep,2021-09,34.21
2023-09-19,Monitor,Electronics,East,733.73,1,142.15,2023,9,Sep,2023-09,19.37
2023-02-03,Cereal,Groceries,South,9.83,1,1.0,2023,2,Feb,2023-02,10.17
2022-03-17,Jacket,Clothing,East,479.99,4,261.78,2022,3,Mar,2022-03,54.54
2022-03-20,Sweater,Clothing,North,415.96,3,126.05,2022,3,Mar,2022-03,30.3
2021-09-26,Bed Frame,Furniture,Central,885.27,5,318.19,2021,9,Sep,2021-09,35.94
2022-01-11,Bookshelf,Furniture,South,3604.35,6,982.14,2022,1,Jan,2022-01,27.25
2023-08-20,Tennis Racket,Sports,South,121.96,3,35.03,2023,8,Aug,2023-08,28.72
2021-02-04,Dress,Clothing,East,308.97,4,117.78,2021,2,Feb,2021-02,38.12
2023-08-18,Tablet,Electronics,North,3665.55,5,388.76,2023,8,Aug,2023-08,10.61
2023-05-14,Desk,Furniture,Central,3692.0,5,1301.78,2023,5,May,2023-05,35.26
2023-11-12,Chair,Furniture,East,825.27,8,167.04,2023,11,Nov,2023-11,20.24
2022-05-26,Smartwatch,Electronics,West,998.16,1,197.82,2022,5,May,2022-05,19.82
2023-04-12,Dress,Clothing,North,192.28,1,94.7,2023,4,Apr,2023-04,49.25
2021-01-08,Yoga Mat,Sports,West,38.91,2,10.63,2021,1,Jan,2021-01,27.32
2023-06-12,Cereal,Groceries,West,98.2,5,8.26,2023,6,Jun,2023-06,8.41
2022-09-30,Jacket,Clothing,North,336.05,3,138.85,2022,9,Sep,2022-09,41.32
2022-12-27,Lamp,Furniture,West,436.46000000000004,7,893.57,2022,12,Dec,2022-12,204.73
2022-10-05,Smartphone,Electronics,South,322.8,4,49.76,2022,10,Oct,2022-10,15.42
2021-10-03,Juice,Groceries,North,99.29,5,7.6,2021,10,Oct,2021-10,7.65
2022-07-15,Chair,Furniture,South,3119.64,4,786.9,2022,7,Jul,2022-07,25.22
2022-07-12,Smartwatch,Electronics,East,463.04,1,71.77,2022,7,Jul,2022-07,15.5
2023-03-18,Smartphone,Electronics,East,186.61,1,20.51,2023,3,Mar,2023-03,10.99
2023-03-18,Cereal,Groceries,Central,5.22,1,0.6,2023,3,Mar,2023-03,11.49
2022-12-23,Webcam,Electronics,West,1143.97,5,131.05,2022,12,Dec,2022-12,11.46
2021-05-16,Bicycle,Sports,Central,1533.57,6,469.34,2021,5,May,2021-05,30.6
2021-02-21,Lamp,Furniture,West,343.69,1,100.04,2021,2,Feb,2021-02,29.11
2022-07-14,Cereal,Groceries,North,39.4,3,2.52,2022,7,Jul,2022-07,6.4
2021-07-17,Coffee,Groceries,South,63.0,3,6.54,2021,7,Jul,2021-07,10.38
2021-05-15,Bookshelf,Furniture,East,149.52,1,42.55,2021,5,May,2021-05,28.46
2022-01-03,Headphones,Electronics,South,5354.13,4,578.8,2022,1,Jan,2022-01,10.81
2022-09-08,Bookshelf,Furniture,South,2714.12,7,1029.87,2022,9,Sep,2022-09,37.94
2021-08-10,Tennis Racket,Sports,Central,272.59,2,107.68,2021,8,Aug,2021-08,39.5
2023-02-15,Tennis Racket,Sports,South,574.23,2,202.43,2023,2,Feb,2023-02,35.25
2021-10-20,Cereal,Groceries,East,28.2,2,2.59,2021,10,Oct,2021-10,9.18
2022-03-04,Dress,Clothing,West,147.84,2,72.07,2022,3,Mar,2022-03,48.75
2021-06-04,Yoga Mat,Sports,South,284.13,1,93.93,2021,6,Jun,2021-06,33.06
2022-01-21,Cereal,Groceries,East,26.58,3,1.56,2022,1,Jan,2022-01,5.87
2022-12-04,Yoga Mat,Sports,South,537.63,4,233.57,2022,12,Dec,2022-12,43.44
2023-03-05,Olive Oil,Groceries,North,50.15,2,4.39,2023,3,Mar,2023-03,8.75
2021-01-26,Chair,Furniture,Central,2381.49,3,504.56,2021,1,Jan,2021-01,21.19
2022-10-08,Coffee,Groceries,West,45.07,4,5.58,2022,10,Oct,2022-10,12.38
2023-03-03,Juice,Groceries,South,34.0,4,5.02,2023,3,Mar,2023-03,14.76
2021-01-09,Smartwatch,Electronics,North,1843.75,3,322.32,2021,1,Jan,2021-01,17.48
2023-04-25,Yoga Mat,Sports,North,317.82,1,131.1,2023,4,Apr,2023-04,41.25
2023-01-26,Dumbbell Set,Sports,West,238.29,1,92.65,2023,1,Jan,2023-01,38.88
2021-04-21,Bed Frame,Furniture,North,780.12,3,244.28,2021,4,Apr,2021-04,31.31
2022-07-23,Shoes,Clothing,North,555.45,6,280.66,2022,7,Jul,2022-07,50.53
2022-05-23,Tablet,Electronics,Central,1189.96,1,185.7,2022,5,May,2022-05,15.61
2022-04-23,Cereal,Groceries,East,26.16,1,2.3,2022,4,Apr,2022-04,8.79
2022-03-17,Wardrobe,Furniture,West,2052.46,4,819.96,2022,3,Mar,2022-03,39.95
2022-07-13,Juice,Groceries,South,111.15,7,7.01,2022,7,Jul,2022-07,6.31
2022-12-01,Bed Frame,Furniture,Central,3065.59,7,788.96,2022,12,Dec,2022-12,25.74
2021-02-13,Tablet,Electronics,East,2955.79,3,299.16,2021,2,Feb,2021-02,10.12
2021-06-24,Lamp,Furniture,Central,264.29,2,73.09,2021,6,Jun,2021-06,27.66
2023-11-13,Bookshelf,Furniture,East,436.46000000000004,4,388.21,2023,11,Nov,2023-11,88.95
2023-05-21,Shoes,Clothing,Central,464.51,7,156.09,2023,5,May,2023-05,33.6
2022-09-26,Juice,Groceries,South,10.93,2,1.58,2022,9,Sep,2022-09,14.46
2023-09-02,Monitor,Electronics,South,2760.79,3,310.15,2023,9,Sep,2023-09,11.23
2023-04-02,Yoga Mat,Sports,Central,866.95,4,280.7,2023,4,Apr,2023-04,32.38
2023-01-14,Webcam,Electronics,East,2429.56,3,402.5,2023,1,Jan,2023-01,16.57
2021-06-05,Rice,Groceries,West,66.92,3,7.4,2021,6,Jun,2021-06,11.06
2021-07-05,Shoes,Clothing,South,111.38,1,55.6,2021,7,Jul,2021-07,49.92
2021-12-23,Juice,Groceries,East,17.49,3,0.94,2021,12,Dec,2021-12,5.37
2023-01-25,Laptop,Electronics,West,3484.52,3,384.62,2023,1,Jan,2023-01,11.04
2021-06-26,Yoga Mat,Sports,North,1436.67,7,477.77,2021,6,Jun,2021-06,33.26
2022-04-11,Rice,Groceries,West,21.71,1,2.33,2022,4,Apr,2022-04,10.73
2023-07-03,Lamp,Furniture,West,321.77,1,126.11,2023,7,Jul,2023-07,39.19
2023-06-06,Bicycle,Sports,West,1755.66,7,591.79,2023,6,Jun,2023-06,33.71
2023-07-04,Rice,Groceries,West,31.57,2,4.64,2023,7,Jul,2023-07,14.7
2023-01-09,Shorts,Clothing,Central,598.42,3,217.16,2023,1,Jan,2023-01,36.29
2022-04-19,Juice,Groceries,South,67.64,6,10.08,2022,4,Apr,2022-04,14.9
2023-06-17,Headphones,Electronics,Central,1483.76,2,275.0,2023,6,Jun,2023-06,18.53
2021-09-19,Bookshelf,Furniture,Central,1872.92,5,552.11,2021,9,Sep,2021-09,29.48
2022-05-13,Monitor,Electronics,North,2742.64,2,506.13,2022,5,May,2022-05,18.45
2022-07-13,Running Shoes,Sports,East,1119.7,3,483.99,2022,7,Jul,2022-07,43.22
2021-12-11,Olive Oil,Groceries,South,169.46,9,14.71,2021,12,Dec,2021-12,8.68
2021-09-01,Chair,Furniture,North,2253.34,3,669.27,2021,9,Sep,2021-09,29.7
2021-05-24,Shoes,Clothing,South,562.5,4,213.55,2021,5,May,2021-05,37.96
2021-09-06,Lamp,Furniture,West,1050.95,5,317.91,2021,9,Sep,2021-09,30.25
2022-12-18,Bread,Groceries,South,32.45,4,2.21,2022,12,Dec,2022-12,6.81
2023-02-14,Bookshelf,Furniture,West,977.18,2,264.4,2023,2,Feb,2023-02,27.06
2023-01-23,Monitor,Electronics,South,711.08,1,125.04,2023,1,Jan,2023-01,17.58
2021-09-13,Wardrobe,Furniture,West,775.26,6,212.53,2021,9,Sep,2021-09,27.41
2022-04-19,Desk,Furniture,East,398.68,2,129.69,2022,4,Apr,2022-04,32.53
2023-08-03,Shorts,Clothing,East,304.91,2,118.39,2023,8,Aug,2023-08,38.83
2023-03-04,Sofa,Furniture,South,1706.16,3,475.89,2023,3,Mar,2023-03,27.89
2023-07-12,Webcam,Electronics,North,4846.51,5,839.12,2023,7,Jul,2023-07,17.31
2022-07-18,Bread,Groceries,Central,12.42,1,1.56,2022,7,Jul,2022-07,12.56
2021-11-08,Running Shoes,Sports,West,1005.83,3,316.1,2021,11,Nov,2021-11,31.43
2022-04-09,Laptop,Electronics,South,944.53,3,121.79,2022,4,Apr,2022-04,12.89
2021-07-11,Yoga Mat,Sports,East,345.9,3,155.63,2021,7,Jul,2021-07,44.99
2021-08-28,Tennis Racket,Sports,West,1071.5,3,362.7,2021,8,Aug,2021-08,33.85
2021-02-15,Dress,Clothing,East,211.0,3,110.64,2021,2,Feb,2021-02,52.44
2023-07-07,Yoga Mat,Sports,Central,640.36,4,162.47,2023,7,Jul,2023-07,25.37
2022-02-10,Dress,Clothing,East,189.05,1,70.48,2022,2,Feb,2022-02,37.28
2023-04-15,Shoes,Clothing,Central,142.07,2,76.32,2023,4,Apr,2023-04,53.72
2022-08-31,Cereal,Groceries,Central,65.84,3,3.99,2022,8,Aug,2022-08,6.06
2022-10-11,Sweater,Clothing,North,59.48,4,23.25,2022,10,Oct,2022-10,39.09
2022-05-13,Webcam,Electronics,Central,1169.35,1,149.91,2022,5,May,2022-05,12.82
2023-05-14,T-Shirt,Clothing,East,114.51,1,53.73,2023,5,May,2023-05,46.92
2023-01-24,Shorts,Clothing,South,103.72,1,42.77,2023,1,Jan,2023-01,41.24
2023-07-14,Coffee,Groceries,North,436.46000000000004,4,130.83,2023,7,Jul,2023-07,29.98
2022-04-21,Smartphone,Electronics,East,2778.64,8,500.22,2022,4,Apr,2022-04,18.0
2023-08-24,Lamp,Furniture,East,1181.42,3,414.9,2023,8,Aug,2023-08,35.12
2021-03-07,Dumbbell Set,Sports,Central,329.81,4,115.08,2021,3,Mar,2021-03,34.89
2023-04-30,Cereal,Groceries,North,96.84,4,6.4,2023,4,Apr,2023-04,6.61
2023-05-05,Tennis Racket,Sports,Central,103.55,1,39.38,2023,5,May,2023-05,38.03
2022-06-06,Desk,Furniture,West,436.46000000000004,3,130.83,2022,6,Jun,2022-06,29.98
2021-06-26,Jacket,Clothing,South,325.9,2,121.95,2021,6,Jun,2021-06,37.42
2022-02-28,Coffee,Groceries,South,27.23,1,1.42,2022,2,Feb,2022-02,5.21
2022-01-01,Tablet,Electronics,South,6860.36,5,763.33,2022,1,Jan,2022-01,11.13
2021-06-02,Sofa,Furniture,North,3549.76,5,1081.73,2021,6,Jun,2021-06,30.47
2022-10-01,Juice,Groceries,South,54.94,2,4.89,2022,10,Oct,2022-10,8.9
2022-04-12,Headphones,Electronics,South,4198.72,6,515.71,2022,4,Apr,2022-04,12.28
2021-07-03,Bed Frame,Furniture,East,982.76,2,331.97,2021,7,Jul,2021-07,33.78
2023-02-22,Chair,Furniture,North,4090.19,6,1231.94,2023,2,Feb,2023-02,30.12
2021-07-10,Cereal,Groceries,South,117.62,6,16.17,2021,7,Jul,2021-07,13.75
2022-05-15,Dumbbell Set,Sports,Central,381.91,1,164.75,2022,5,May,2022-05,43.14
2021-09-09,Coffee,Groceries,Central,52.28,3,4.04,2021,9,Sep,2021-09,7.73
2022-12-24,Dumbbell Set,Sports,West,143.9,3,37.96,2022,12,Dec,2022-12,26.38
2022-07-18,Yoga Mat,Sports,South,577.62,3,233.07,2022,7,Jul,2022-07,40.35
2021-12-18,Smartwatch,Electronics,South,966.43,4,89.86,2021,12,Dec,2021-12,9.3
2022-08-06,Headphones,Electronics,Central,1229.0,1,111.75,2022,8,Aug,2022-08,9.09
2021-02-22,Dumbbell Set,Sports,East,910.13,4,229.95,2021,2,Feb,2021-02,25.27
2021-12-05,Webcam,Electronics,Central,8664.52,7,1161.45,2021,12,Dec,2021-12,13.4
2021-04-14,Smartwatch,Electronics,North,2229.96,2,434.75,2021,4,Apr,2021-04,19.5
2021-01-08,Running Shoes,Sports,West,479.72,4,195.66,2021,1,Jan,2021-01,40.79
2022-01-22,Desk,Furniture,South,1104.32,2,316.64,2022,1,Jan,2022-01,28.67
2021-10-27,Bicycle,Sports,North,874.36,4,329.5,2021,10,Oct,2021-10,37.68
2021-01-21,Juice,Groceries,Central,100.92,4,8.32,2021,1,Jan,2021-01,8.24
2023-10-27,Lamp,Furniture,South,792.93,3,177.05,2023,10,Oct,2023-10,22.33
2021-01-30,Yoga Mat,Sports,South,76.59,1,31.13,2021,1,Jan,2021-01,40.64
2022-09-09,Bicycle,Sports,East,626.46,4,239.65,2022,9,Sep,2022-09,38.25
2023-10-06,Bed Frame,Furniture,West,265.71,3,56.59,2023,10,Oct,2023-10,21.3
2022-03-18,Webcam,Electronics,West,5277.64,5,880.61,2022,3,Mar,2022-03,16.69
2023-08-27,Lamp,Furniture,South,436.46000000000004,3,554.36,2023,8,Aug,2023-08,127.01
2022-03-22,Bed Frame,Furniture,West,527.57,1,193.64,2022,3,Mar,2022-03,36.7
2022-11-21,Shoes,Clothing,West,504.17,6,199.62,2022,11,Nov,2022-11,39.59
2023-08-07,Sofa,Furniture,South,436.46000000000004,1,138.86,2023,8,Aug,2023-08,31.82
2021-06-25,Dumbbell Set,Sports,East,161.07,4,62.9,2021,6,Jun,2021-06,39.05
2022-02-07,Dumbbell Set,Sports,East,249.73,1,93.79,2022,2,Feb,2022-02,37.56
2022-12-08,Cereal,Groceries,Central,81.72,5,7.57,2022,12,Dec,2022-12,9.26
2023-09-14,Tennis Racket,Sports,East,1928.3,5,482.49,2023,9,Sep,2023-09,25.02
2021-06-07,Yoga Mat,Sports,North,480.25,3,178.88,2021,6,Jun,2021-06,37.25
2023-08-09,Bed Frame,Furniture,West,1696.27,3,369.78,2023,8,Aug,2023-08,21.8
2022-11-15,Coffee,Groceries,Central,55.01,6,7.59,2022,11,Nov,2022-11,13.8
2021-06-03,Shorts,Clothing,West,300.15,4,144.88,2021,6,Jun,2021-06,48.27
2023-05-31,Monitor,Electronics,North,554.12,1,92.51,2023,5,May,2023-05,16.69
2022-08-24,T-Shirt,Clothing,West,144.61,1,61.78,2022,8,Aug,2022-08,42.72
2021-01-16,Jacket,Clothing,North,316.25,2,169.75,2021,1,Jan,2021-01,53.68
2023-04-14,Smartphone,Electronics,Central,1042.49,1,171.83,2023,4,Apr,2023-04,16.48
2023-08-09,Rice,Groceries,North,25.27,1,3.37,2023,8,Aug,2023-08,13.34
2021-04-22,Bicycle,Sports,Central,291.67,2,107.35,2021,4,Apr,2021-04,36.81
2023-02-17,Wardrobe,Furniture,West,656.56,1,188.82,2023,2,Feb,2023-02,28.76
2023-10-30,Tennis Racket,Sports,Central,166.21,1,50.66,2023,10,Oct,2023-10,30.48
2021-04-01,Sofa,Furniture,East,3719.53,5,925.49,2021,4,Apr,2021-04,24.88
2021-02-07,Monitor,Electronics,North,2227.01,4,423.36,2021,2,Feb,2021-02,19.01
2021-02-18,Coffee,Groceries,West,7.61,1,0.96,2021,2,Feb,2021-02,12.61
2023-03-01,Milk,Groceries,Central,44.57,4,4.96,2023,3,Mar,2023-03,11.13
2021-04-05,Tennis Racket,Sports,West,318.94,5,132.99,2021,4,Apr,2021-04,41.7
2021-02-06,Dress,Clothing,North,106.14,1,42.9,2021,2,Feb,2021-02,40.42
2021-03-19,Laptop,Electronics,North,532.22,3,59.6,2021,3,Mar,2021-03,11.2
2021-03-26,T-Shirt,Clothing,East,221.43,2,103.72,2021,3,Mar,2021-03,46.84
2021-11-20,Tennis Racket,Sports,West,852.23,6,366.58,2021,11,Nov,2021-11,43.01
2023-01-01,Coffee,Groceries,South,86.5,3,10.88,2023,1,Jan,2023-01,12.58
2022-03-10,Dumbbell Set,Sports,North,337.62,2,105.14,2022,3,Mar,2022-03,31.14
2023-01-08,Yoga Mat,Sports,West,458.67,2,200.11,2023,1,Jan,2023-01,43.63
2021-04-27,Dumbbell Set,Sports,East,112.67,3,32.28,2021,4,Apr,2021-04,28.65
2023-05-27,Webcam,Electronics,West,2529.96,5,324.66,2023,5,May,2023-05,12.83
2021-11-04,Milk,Groceries,Central,141.77,5,20.77,2021,11,Nov,2021-11,14.65
2021-06-10,Sweater,Clothing,Central,411.52,6,158.39,2021,6,Jun,2021-06,38.49
2021-10-06,Cereal,Groceries,South,56.01,2,4.92,2021,10,Oct,2021-10,8.78
2021-10-12,Yoga Mat,Sports,South,279.05,1,81.83,2021,10,Oct,2021-10,29.32
2021-06-11,T-Shirt,Clothing,South,461.19,3,250.36,2021,6,Jun,2021-06,54.29
2022-08-05,Dumbbell Set,Sports,Central,997.73,6,411.08,2022,8,Aug,2022-08,41.2
2022-05-10,Chair,Furniture,West,1540.83,4,531.32,2022,5,May,2022-05,34.48
2021-09-01,Webcam,Electronics,Central,3895.05,3,430.18,2021,9,Sep,2021-09,11.04
2023-05-13,Bookshelf,Furniture,Central,1309.88,4,451.7,2023,5,May,2023-05,34.48
2021-02-08,Bookshelf,Furniture,East,516.03,3,154.98,2021,2,Feb,2021-02,30.03
2022-11-10,Running Shoes,Sports,South,270.55,1,110.08,2022,11,Nov,2022-11,40.69
2023-04-01,Yoga Mat,Sports,Central,702.05,2,205.71,2023,4,Apr,2023-04,29.3
2023-08-07,Tablet,Electronics,East,3654.52,3,307.01,2023,8,Aug,2023-08,8.4
2022-01-25,Desk,Furniture,Central,655.25,1,252.77,2022,1,Jan,2022-01,38.58
2021-04-28,Shorts,Clothing,North,62.07,1,19.4,2021,4,Apr,2021-04,31.26
2023-08-31,Shorts,Clothing,South,613.55,6,242.52,2023,8,Aug,2023-08,39.53
2023-03-17,Lamp,Furniture,South,1473.89,4,324.31,2023,3,Mar,2023-03,22.0
2023-05-21,Shoes,Clothing,North,39.43,3,13.55,2023,5,May,2023-05,34.36
2022-07-16,Yoga Mat,Sports,South,952.65,5,246.47,2022,7,Jul,2022-07,25.87
2022-09-06,Olive Oil,Groceries,West,28.58,1,3.96,2022,9,Sep,2022-09,13.86
2023-01-01,Laptop,Electronics,North,625.35,1,58.72,2023,1,Jan,2023-01,9.39
2023-05-16,Smartwatch,Electronics,South,2672.26,2,474.46,2023,5,May,2023-05,17.76
2021-12-24,Shoes,Clothing,North,171.86,6,58.78,2021,12,Dec,2021-12,34.2
2023-11-09,Bed Frame,Furniture,East,4671.21,6,1489.56,2023,11,Nov,2023-11,31.89
2023-04-04,Smartphone,Electronics,South,2583.18,2,270.56,2023,4,Apr,2023-04,10.47
2022-07-21,Jeans,Clothing,Central,58.02,1,29.95,2022,7,Jul,2022-07,51.62
2022-08-19,Shoes,Clothing,South,585.14,3,194.55,2022,8,Aug,2022-08,33.25
2021-06-30,Tennis Racket,Sports,South,940.0,5,317.34,2021,6,Jun,2021-06,33.76
2023-07-23,Olive Oil,Groceries,North,4.22,2,0.59,2023,7,Jul,2023-07,13.98
2021-11-01,Sofa,Furniture,Central,1945.55,5,756.53,2021,11,Nov,2021-11,38.89
2021-10-06,Coffee,Groceries,East,24.64,3,1.26,2021,10,Oct,2021-10,5.11
2021-12-29,Dumbbell Set,Sports,South,601.02,6,217.76,2021,12,Dec,2021-12,36.23
2023-10-21,Sofa,Furniture,North,592.69,4,218.85,2023,10,Oct,2023-10,36.92
2023-11-04,Cereal,Groceries,East,43.91,3,3.93,2023,11,Nov,2023-11,8.95
2022-04-16,Bicycle,Sports,Central,294.5,1,75.4,2022,4,Apr,2022-04,25.6
2022-01-07,Cereal,Groceries,West,11.38,2,0.82,2022,1,Jan,2022-01,7.21
2021-04-10,Bicycle,Sports,East,548.99,3,240.01,2021,4,Apr,2021-04,43.72
2022-06-18,Sweater,Clothing,South,684.2,7,310.62,2022,6,Jun,2022-06,45.4
2021-12-01,Webcam,Electronics,East,10874.81,8,1564.2,2021,12,Dec,2021-12,14.38
2023-12-30,Smartwatch,Electronics,North,286.01,4,23.6,2023,12,Dec,2023-12,8.25
2022-09-02,Dumbbell Set,Sports,West,379.9,2,113.29,2022,9,Sep,2022-09,29.82
2022-03-19,Laptop,Electronics,North,501.48,2,68.48,2022,3,Mar,2022-03,13.66
2022-05-22,Webcam,Electronics,North,1210.7,3,104.94,2022,5,May,2022-05,8.67
2022-12-05,Webcam,Electronics,North,2154.4,4,189.17,2022,12,Dec,2022-12,8.78
2023-01-11,Tennis Racket,Sports,West,679.09,4,226.1,2023,1,Jan,2023-01,33.29
2023-09-16,Running Shoes,Sports,West,710.6,2,184.47,2023,9,Sep,2023-09,25.96
2021-09-25,Sweater,Clothing,Central,280.77,2,135.99,2021,9,Sep,2021-09,48.43
2022-05-26,Monitor,Electronics,South,1050.27,1,104.52,2022,5,May,2022-05,9.95
2022-09-30,Coffee,Groceries,West,64.08,4,4.88,2022,9,Sep,2022-09,7.62
2021-02-21,Bed Frame,Furniture,North,641.07,2,255.58,2021,2,Feb,2021-02,39.87
2022-03-03,Coffee,Groceries,South,25.5,1,3.07,2022,3,Mar,2022-03,12.04
2023-12-26,Bookshelf,Furniture,Central,3449.77,5,867.78,2023,12,Dec,2023-12,25.15
2022-07-15,Smartphone,Electronics,South,5264.81,4,860.45,2022,7,Jul,2022-07,16.34
2022-04-02,Lamp,Furniture,West,1969.83,4,401.49,2022,4,Apr,2022-04,20.38
2023-06-26,Dumbbell Set,Sports,Central,171.27,1,75.95,2023,6,Jun,2023-06,44.35
2023-11-20,Headphones,Electronics,West,996.28,6,196.78,2023,11,Nov,2023-11,19.75
2021-02-17,Laptop,Electronics,East,1043.23,3,171.77,2021,2,Feb,2021-02,16.47
2023-11-06,Tennis Racket,Sports,West,552.61,3,172.33,2023,11,Nov,2023-11,31.18
2021-06-08,Monitor,Electronics,North,1439.23,1,165.65,2021,6,Jun,2021-06,11.51
2023-11-02,Juice,Groceries,South,20.12,3,2.23,2023,11,Nov,2023-11,11.08
2022-07-09,Chair,Furniture,East,1324.18,2,437.08,2022,7,Jul,2022-07,33.01
2021-05-18,Chair,Furniture,East,371.15,1,116.91,2021,5,May,2021-05,31.5
2022-03-29,Milk,Groceries,East,98.79,5,9.52,2022,3,Mar,2022-03,9.64
2022-09-19,Bread,Groceries,East,110.77,4,12.03,2022,9,Sep,2022-09,10.86
2023-08-04,Jacket,Clothing,Central,20.23,1,7.35,2023,8,Aug,2023-08,36.33
2021-02-14,Monitor,Electronics,East,497.47,2,50.38,2021,2,Feb,2021-02,10.13
2022-12-15,Headphones,Electronics,South,7042.9,7,923.93,2022,12,Dec,2022-12,13.12
2023-09-19,Wardrobe,Furniture,West,817.83,3,294.76,2023,9,Sep,2023-09,36.04
2021-09-01,Juice,Groceries,Central,109.52,6,12.19,2021,9,Sep,2021-09,11.13
2022-08-03,Smartphone,Electronics,South,429.31,2,65.67,2022,8,Aug,2022-08,15.3
2023-04-13,Jacket,Clothing,North,372.78,3,172.27,2023,4,Apr,2023-04,46.21
2023-02-01,Laptop,Electronics,North,829.83,2,133.44,2023,2,Feb,2023-02,16.08
2021-10-10,Headphones,Electronics,South,325.18,2,50.53,2021,10,Oct,2021-10,15.54
2021-05-11,Wardrobe,Furniture,Central,520.68,1,150.64,2021,5,May,2021-05,28.93
2023-09-25,Sweater,Clothing,North,136.23,1,61.49,2023,9,Sep,2023-09,45.14
2022-07-21,Webcam,Electronics,West,8943.55,7,1687.95,2022,7,Jul,2022-07,18.87
2022-10-08,Monitor,Electronics,North,10148.81,7,1614.01,2022,10,Oct,2022-10,15.9
2023-01-27,Webcam,Electronics,Central,5616.14,4,800.74,2023,1,Jan,2023-01,14.26
2021-03-14,Dress,Clothing,South,32.83,3,13.68,2021,3,Mar,2021-03,41.67
2021-03-08,Webcam,Electronics,West,677.65,4,71.46,2021,3,Mar,2021-03,10.55
2021-12-15,Olive Oil,Groceries,West,93.53,4,12.68,2021,12,Dec,2021-12,13.56
2023-03-04,Headphones,Electronics,Central,214.47,1,19.85,2023,3,Mar,2023-03,9.26
2022-01-20,Cereal,Groceries,North,19.87,1,1.01,2022,1,Jan,2022-01,5.08
2023-03-12,Bed Frame,Furniture,West,1585.94,2,552.05,2023,3,Mar,2023-03,34.81
2021-04-03,Chair,Furniture,North,604.18,3,222.07,2021,4,Apr,2021-04,36.76
2021-04-05,Bed Frame,Furniture,East,680.91,5,235.41,2021,4,Apr,2021-04,34.57
2023-09-15,Sofa,Furniture,South,1925.16,3,625.57,2023,9,Sep,2023-09,32.49
2023-01-16,Jacket,Clothing,South,430.11,3,162.55,2023,1,Jan,2023-01,37.79
2022-02-18,Juice,Groceries,West,17.89,2,2.18,2022,2,Feb,2022-02,12.19
2021-05-16,Shorts,Clothing,Central,97.78,1,39.1,2021,5,May,2021-05,39.99
2021-03-15,Dumbbell Set,Sports,North,386.95,1,146.38,2021,3,Mar,2021-03,37.83
2023-12-28,Cereal,Groceries,South,19.98,1,1.26,2023,12,Dec,2023-12,6.31
2021-12-14,Webcam,Electronics,South,3600.55,3,574.04,2021,12,Dec,2021-12,15.94
2021-04-24,Tablet,Electronics,West,58.21,1,11.06,2021,4,Apr,2021-04,19.0
2021-05-19,Tablet,Electronics,North,2097.71,4,284.57,2021,5,May,2021-05,13.57
2021-11-27,Headphones,Electronics,West,1046.77,2,185.68,2021,11,Nov,2021-11,17.74
2023-01-15,Running Shoes,Sports,Central,684.1,2,299.01,2023,1,Jan,2023-01,43.71
2023-06-03,Juice,Groceries,North,19.12,1,2.39,2023,6,Jun,2023-06,12.5
2021-05-01,Bed Frame,Furniture,South,1633.58,4,549.78,2021,5,May,2021-05,33.65
2023-03-28,Smartphone,Electronics,West,708.37,3,78.82,2023,3,Mar,2023-03,11.13
2021-02-17,Yoga Mat,Sports,East,520.97,2,149.71,2021,2,Feb,2021-02,28.74
2022-07-08,Running Shoes,Sports,East,122.71,2,40.31,2022,7,Jul,2022-07,32.85
2023-04-24,T-Shirt,Clothing,East,71.75,7,31.76,2023,4,Apr,2023-04,44.26
2023-10-31,Bicycle,Sports,North,642.84,3,215.27,2023,10,Oct,2023-10,33.49
